,name,text_clean,Category_New,x,y
1476,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the extinct of the author will not give rise to the payment of indemn to the author or the assumpt by the union of respons in relat to charg burden oblig or liabil with third parti or with employe of the author the extinct of the author by revoc cassat caduc or annul will depend on a previou procedur ensur the adversari and the ampl defens,None,5.76039,10.322437
1477,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,in the event of an alleg of cassat or forfeitur anac shall prior to the commenc of the administr procedur notifi the author of the default or noncompli claim and may establish a deadlin to remedi them of not le than thirti day,None,7.253735,9.602396
1478,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,onc the procedur is instig and the non-compli or default is proven the caduc or cassat shall be declar by anac observ the provis in art of thi resolut,None,5.491694,10.523909
1479,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the resign of the author must be commun to anac at least nineti day in advanc period dure which the aerodrom properti will remain affect under the term of art § and of law no 7.565/1986,None,8.645814,9.726494
1480,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,the resign will not be caus for punish of the author and will not exempt him/her from his/her oblig with third parti,None,6.5926814,10.172011
1481,Resolution 330/2014 by National Civil Aviation Agency - Authorisation,thi resolut goe into effect on the date of it public,None,9.434965,8.389516
1482,Resolution 659/2022 by National Civil Aviation Agency - Data,to oper air servic one must i be certifi by anac when applic and ii oper an aircraft in an airworthi condit and compat with the intend servic,A,6.4709973,8.346726
1483,Resolution 659/2022 by National Civil Aviation Agency - Data,to oper air servic one must i be certifi by anac when applic and ii oper an aircraft in an airworthi condit and compat with the intend servic,A,6.522382,8.325161
1484,Resolution 659/2022 by National Civil Aviation Agency - Data,to oper air servic one must i be certifi by anac when applic and ii oper an aircraft in an airworthi condit and compat with the intend servic,A,6.4913845,8.404133
1485,Resolution 659/2022 by National Civil Aviation Agency - Data,an airlin shall onli start to provid air servic if it demonstr it tax social secur and labour complianc,A,5.961922,9.6771345
1486,Resolution 191/2011 by National Civil Aviation Agency - Data,brazilian and foreign compani that oper public air transport servic in brazil must provid anac on a monthli basi by the 10th tenth day of the month follow the month of refer and in accord with the instruct to be issu by the superintend of econom regul and market monitor sre with statist data on the oper they carri out,B,10.56023,8.097371
1487,Resolution 191/2011 by National Civil Aviation Agency - Data,brazilian and foreign compani that oper public air transport servic in brazil must provid anac on a monthli basi by the 10th tenth day of the month follow the month of refer and in accord with the instruct to be issu by the superintend of econom regul and market monitor sre with statist data on the oper they carri out,C,10.552181,8.088158
1488,Resolution 191/2011 by National Civil Aviation Agency - Data,the brazilian schedul and non-schedul public air transport compani must provid the follow data concern the total of their oper flight origin in brazil and abroad i compani ii hotran iii flight and stage identif iv plan and actual date of the flight stage v airport of origin and destin vi fuel consumpt vii aircraft viii departur and arriv time ix quantiti of seat offer x aircraft capac payload xi number of passeng carri xii volum of cargo transport xiii flight distanc xiv traffic code cotran xv line type xvi identifi digit xvii volum of transport mail xviii volum of luggag transport,None,6.638212,6.7577767
1489,Resolution 191/2011 by National Civil Aviation Agency - Data,the foreign compani of schedul and non-schedul public air transport that oper in the countri must send the follow data relat to the oper that have origin or destin in the brazilian territori regardless of the stop made in point below and beyond i compani ii hotran iii flight and stage identif iv plan and actual date of the flight stage v airport of origin and destin vi aircraft vii departur and arriv time viii quantiti of seat offer ix aircraft capac payload x number of passeng carri xi volum of cargo transport xii flight distanc xiii identifi digit xiv volum of transport mail,None,6.554039,6.9448924
